ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
26, 26, 6, 28, 2, 4, 18, 4, 26, 26, 26, 22, 10, 28, 2, 26, 26, 2, 22, 26, 22, 26, 10, 26, 26, 26
26, 6, 4, 7, 26, 22, 26, 26, 22, 22, 26, 22, 26, 26, 26, 26, 4, 26, 26, 22, 26, 26, 26, 26, 26, 26
26, 19, 28, 10, 2, 26, 26, 4, 10, 26, 4, 22, 26, 26, 22, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26
26, 10, 26, 6, 22, 4, 12, 26, 26, 26, 26, 26, 26, 22, 26, 26, 2, 26, 26, 26, 22, 26, 14, 26, 26, 26
26, 22, 6, 10, 0, 22, 26, 22, 26, 4, 26, 14, 2, 26, 28, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26
26, 26, 10, 4, 4, 26, 6, 26, 26, 2, 26, 26, 26, 26, 26, 22, 26, 2, 26, 26, 14, 26, 26, 26, 2, 26
26, 19, 2, 10, 26, 28, 6, 22, 22, 26, 4, 4, 6, 2, 14, 26, 26, 10, 14, 26, 26, 12, 26, 26, 26, 26
26, 19, 31, 4, 26, 26, 6, 26, 22, 22, 26, 26, 26, 10, 26, 26, 2, 26, 26, 26, 26, 2, 26, 26, 26, 26
26, 16, 26, 22, 4, 22, 2, 10, 2, 26, 22, 26, 26, 4, 26, 26, 26, 26, 26, 26, 26, 2, 26, 26, 26, 26
26, 26, 6, 19, 26, 4, 10, 14, 14, 22, 12, 2, 26, 26, 14, 26, 26, 26, 4, 26, 2, 26, 26, 26, 2, 26
26, 26, 26, 6, 10, 10, 26, 14, 6, 22, 22, 26, 2, 26, 4, 26, 18, 22, 26, 26, 26, 26, 26, 26, 26, 26
26, 6, 19, 2, 8, 28, 26, 26, 28, 6, 26, 26, 28, 26, 26, 10, 26, 2, 2, 22, 4, 14, 26, 26, 26, 26
26, 6, 6, 22, 2, 22, 22, 22, 14, 18, 12, 2, 14, 26, 26, 2, 22, 26, 26, 26, 2, 26, 26, 26, 26, 22
26, 6, 22, 6, 10, 28, 14, 22, 26, 28, 6, 14, 26, 2, 26, 26, 26, 2, 26, 22, 28, 26, 26, 26, 26, 26
26, 10, 4, 10, 26, 12, 26, 10, 22, 28, 26, 22, 26, 26, 26, 4, 26, 2, 26, 26, 26, 26, 26, 26, 26, 26
26, 6, 22, 22, 2, 10, 26, 26, 30, 26, 26, 22, 26, 26, 26, 26, 2, 16, 26, 26, 22, 26, 26, 26, 26, 26
26, 0, 22, 26, 11, 22, 22, 26, 4, 4, 22, 22, 10, 26, 26, 22, 2, 26, 26, 26, 26, 26, 26, 6, 26, 26
26, 19, 6, 20, 26, 26, 10, 4, 26, 26, 10, 26, 26, 26, 18, 2, 26, 26, 10, 26, 22, 26, 26, 26, 26, 26
26, 19, 6, 6, 22, 26, 26, 26, 18, 26, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 2, 26, 26
26, 14, 25, 26, 26, 20, 26, 26, 26, 12, 26, 26, 2, 26, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 0, 19, 26, 24, 26, 2, 22, 26, 26, 26, 22, 26, 14, 14, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26
26, 6, 4, 26, 22, 26, 6, 26, 26, 26, 14, 6, 26, 26, 26, 10, 26, 2, 26, 26, 26, 26, 14, 26, 26, 26
26, 26, 19, 6, 6, 30, 2, 10, 26, 26, 10, 26, 2, 26, 26, 26, 26, 14, 14, 26, 26, 26, 26, 26, 26, 2
26, 19, 6, 6, 18, 26, 4, 26, 26, 26, 4, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 6, 26, 4, 22, 26, 26, 26, 2, 26, 28, 26, 26, 26, 18, 26, 26, 26, 26, 26, 26, 26, 4, 26, 10, 26
26, 26, 28, 18, 6, 26, 26, 22, 14, 26, 26, 26, 22, 26, 26, 6, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 6, 13, 26, 28, 20, 26, 2, 26, 26, 14, 10, 10, 14, 26, 4, 2, 26, 26, 26, 26, 26, 26, 26, 26, 22
26, 18, 26, 26, 30, 18, 26, 22, 28, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 26, 2, 26, 26, 26, 26, 10
26, 2, 6, 26, 14, 10, 26, 14, 16, 26, 4, 26, 4, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 26, 26
26, 6, 3, 6, 14, 10, 2, 6, 10, 14, 26, 26, 26, 26, 26, 26, 26, 2, 26, 22, 26, 26, 26, 26, 26, 26
26, 13, 30, 26, 22, 6, 22, 26, 22, 14, 2, 26, 12, 14, 26, 2, 22, 26, 26, 26, 26, 22, 26, 2, 26, 26
26, 6, 21, 6, 26, 10, 22, 2, 0, 22, 22, 26, 26, 26, 28, 26, 2, 26, 26, 26, 26, 26, 26, 26, 10, 2
26, 3, 3, 2, 26, 26, 26, 4, 26, 10, 6, 26, 26, 26, 26, 2, 26, 26, 22, 26, 26, 22, 26, 26, 26, 26
26, 18, 6, 6, 12, 22, 26, 26, 10, 26, 6, 6, 26, 22, 26, 26, 26, 26, 2, 26, 22, 26, 26, 26, 22, 22
26, 6, 0, 22, 6, 26, 26, 6, 2, 26, 10, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 13, 7, 26, 10, 26, 26, 2, 2, 26, 26, 26, 14, 2, 26, 26, 26, 26, 26, 26, 26, 18, 26, 2, 31, 26
26, 5, 6, 26, 16, 26, 26, 26, 10, 26, 26, 28, 2, 26, 26, 26, 26, 2, 14, 22, 26, 2, 12, 26, 26, 26
26, 10, 14, 14, 26, 6, 2, 26, 2, 6, 2, 26, 12, 26, 26, 2, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 0, 26, 6, 22, 12, 4, 6, 22, 4, 22, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 0, 6, 6, 26, 26, 7, 2, 4, 14, 26, 26, 26, 26, 26, 22, 26, 2, 26, 26, 26, 4, 26, 22, 14, 26
26, 22, 26, 10, 26, 0, 22, 26, 4, 26, 18, 26, 2, 14, 26, 26, 2, 26, 26, 6, 26, 26, 26, 26, 26, 26
26, 6, 8, 20, 8, 4, 22, 2, 26, 26, 16, 10, 26, 26, 2, 14, 26, 26, 2, 26, 26, 26, 26, 10, 26, 26
26, 6, 3, 26, 14, 26, 22, 26, 12, 14, 6, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 19, 10, 6, 18, 26, 26, 26, 28, 26, 18, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 4, 26
26, 26, 10, 22, 12, 10, 22, 4, 2, 28, 2, 26, 26, 22, 22, 18, 26, 26, 26, 26, 26, 26, 2, 26, 26, 26
26, 19, 22, 26, 10, 26, 22, 14, 26, 26, 22, 12, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 26, 22
26, 6, 4, 26, 26, 18, 12, 26, 10, 26, 26, 18, 26, 2, 26, 22, 2, 26, 26, 22, 26, 26, 26, 22, 26, 26
26, 6, 6, 6, 6, 28, 6, 26, 26, 26, 22, 26, 26, 26, 26, 26, 22, 2, 12, 26, 26, 26, 22, 2, 26, 26
26, 26, 20, 10, 22, 10, 26, 26, 26, 22, 26, 2, 26, 18, 26, 6, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26
26, 6, 19, 4, 4, 22, 26, 28, 0, 22, 26, 26, 26, 26, 26, 26, 18, 26, 26, 26, 26, 26, 26, 26, 10, 26
26, 16, 23, 22, 14, 26, 14, 10, 10, 26, 26, 26, 26, 6, 26, 26, 26, 30, 26, 26, 22, 26, 26, 26, 26, 26
26, 17, 14, 6, 26, 28, 10, 12, 26, 2, 2, 10, 12, 2, 26, 26, 26, 26, 26, 4, 14, 26, 26, 22, 26, 26
26, 3, 19, 28, 26, 4, 6, 22, 22, 26, 26, 4, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 14, 26, 26
26, 6, 4, 2, 26, 26, 22, 26, 6, 6, 26, 22, 14, 22, 18, 26, 26, 26, 6, 26, 26, 26, 12, 26, 26, 26
26, 6, 16, 10, 26, 22, 22, 2, 10, 26, 26, 10, 26, 26, 2, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26
26, 0, 6, 22, 26, 26, 26, 26, 26, 28, 26, 26, 26, 26, 26, 26, 26, 2, 2, 2, 28, 26, 22, 26, 26, 26
26, 6, 6, 26, 14, 2, 22, 26, 26, 22, 10, 10, 2, 26, 26, 14, 26, 26, 26, 26, 2, 26, 26, 26, 26, 26
26, 6, 2, 6, 26, 26, 26, 22, 26, 6, 20, 26, 26, 4, 26, 2, 26, 26, 2, 26, 2, 26, 26, 26, 6, 26
26, 19, 26, 26, 0, 6, 26, 26, 4, 26, 22, 26, 26, 26, 26, 26, 26, 31, 22, 26, 10, 26, 26, 26, 14, 26
26, 6, 28, 28, 28, 22, 26, 26, 4, 22, 22, 26, 26, 26, 2, 26, 26, 26, 2, 22, 26, 26, 26, 26, 18, 26
26, 6, 6, 22, 26, 22, 4, 14, 10, 26, 22, 26, 26, 26, 4, 26, 26, 26, 14, 26, 26, 2, 26, 26, 26, 26
26, 19, 4, 2, 31, 22, 18, 26, 26, 26, 10, 26, 26, 14, 14, 26, 26, 26, 26, 26, 6, 2, 6, 26, 26, 26
27, 3, 7, 29, 25, 12, 27, 16, 0, 27, 27, 3, 28, 27, 15, 27, 27, 15, 31, 11, 27, 27, 27, 7, 23, 27
27, 5, 24, 20, 7, 26, 27, 12, 17, 8, 17, 0, 28, 27, 17, 3, 0, 3, 27, 27, 12, 27, 11, 27, 27, 27
27, 1, 25, 28, 1, 16, 10, 24, 27, 27, 15, 27, 17, 27, 11, 27, 27, 0, 27, 27, 27, 27, 31, 27, 3, 27
27, 19, 26, 3, 22, 25, 11, 11, 0, 15, 17, 3, 27, 3, 3, 7, 27, 23, 27, 27, 19, 27, 27, 27, 27, 11
27, 17, 19, 2, 19, 31, 11, 16, 19, 7, 19, 19, 11, 31, 27, 12, 0, 27, 27, 27, 19, 27, 15, 27, 27, 27
27, 19, 27, 3, 27, 27, 24, 7, 27, 12, 11, 3, 27, 7, 27, 27, 27, 27, 27, 27, 15, 27, 0, 3, 27, 27
27, 5, 4, 10, 19, 11, 17, 31, 17, 17, 27, 12, 19, 27, 27, 11, 11, 28, 8, 31, 27, 7, 11, 27, 0, 0
27, 5, 30, 3, 13, 19, 19, 11, 16, 27, 7, 27, 31, 3, 17, 19, 27, 3, 27, 11, 17, 20, 16, 27, 27, 19
27, 29, 6, 19, 11, 19, 27, 27, 11, 17, 3, 27, 27, 27, 11, 8, 27, 27, 16, 27, 19, 27, 27, 12, 11, 27
27, 5, 24, 24, 1, 8, 18, 27, 27, 27, 8, 27, 8, 20, 25, 18, 19, 27, 27, 19, 27, 27, 27, 11, 27, 19
27, 0, 13, 19, 22, 16, 11, 13, 23, 31, 3, 31, 24, 16, 27, 2, 19, 27, 3, 12, 27, 27, 31, 27, 27, 27
27, 10, 6, 24, 17, 27, 27, 28, 11, 0, 24, 27, 27, 27, 27, 12, 11, 31, 0, 27, 11, 27, 27, 27, 27, 27
27, 0, 25, 4, 17, 12, 19, 13, 23, 17, 27, 11, 16, 3, 27, 19, 17, 3, 16, 27, 27, 16, 27, 20, 19, 27
27, 10, 11, 19, 19, 29, 27, 28, 19, 27, 0, 17, 27, 23, 27, 12, 27, 10, 16, 27, 27, 27, 16, 27, 16, 3
27, 13, 26, 19, 11, 27, 27, 27, 27, 27, 27, 7, 27, 27, 31, 12, 12, 27, 27, 27, 3, 19, 27, 27, 27, 17
27, 21, 25, 19, 19, 7, 3, 31, 10, 20, 23, 10, 19, 31, 27, 27, 31, 27, 0, 8, 27, 27, 27, 27, 16, 27
27, 13, 28, 2, 16, 17, 16, 31, 3, 11, 3, 12, 17, 11, 23, 27, 31, 16, 27, 27, 27, 11, 27, 27, 27, 27
27, 10, 19, 13, 16, 13, 27, 0, 0, 27, 0, 19, 11, 16, 12, 27, 27, 27, 27, 27, 0, 27, 27, 27, 27, 27
27, 19, 23, 2, 8, 19, 27, 27, 3, 27, 0, 19, 12, 31, 31, 19, 27, 12, 19, 27, 19, 27, 27, 27, 27, 27
27, 21, 16, 19, 2, 7, 7, 11, 19, 24, 17, 20, 27, 11, 10, 27, 27, 27, 11, 27, 31, 27, 27, 17, 3, 19
27, 19, 18, 19, 4, 19, 31, 19, 15, 27, 19, 28, 27, 17, 12, 27, 20, 23, 27, 12, 27, 19, 27, 27, 27, 27
27, 6, 30, 8, 3, 19, 24, 17, 16, 16, 3, 27, 23, 15, 15, 27, 17, 27, 27, 0, 31, 27, 27, 19, 27, 3
27, 19, 0, 19, 31, 16, 12, 8, 3, 31, 27, 16, 27, 27, 17, 29, 3, 27, 27, 27, 19, 27, 19, 27, 27, 27
27, 6, 18, 19, 24, 16, 12, 17, 17, 17, 19, 11, 12, 27, 27, 17, 16, 0, 0, 27, 27, 27, 3, 27, 0, 27
27, 13, 21, 1, 16, 27, 1, 27, 19, 11, 27, 11, 3, 11, 27, 27, 27, 27, 27, 0, 27, 27, 3, 27, 27, 17
27, 3, 9, 25, 19, 16, 22, 13, 16, 12, 11, 23, 27, 27, 11, 27, 0, 27, 19, 27, 27, 27, 27, 8, 17, 27
27, 19, 28, 13, 2, 11, 20, 27, 0, 13, 27, 17, 0, 27, 7, 4, 0, 3, 31, 27, 27, 11, 27, 0, 27, 27
27, 5, 14, 19, 11, 2, 16, 20, 1, 29, 31, 7, 27, 3, 29, 11, 19, 16, 20, 27, 27, 27, 27, 11, 31, 3
27, 19, 26, 24, 17, 25, 27, 27, 25, 28, 27, 27, 19, 27, 27, 27, 16, 27, 12, 27, 27, 27, 27, 27, 27, 27
27, 3, 13, 19, 19, 10, 7, 27, 27, 27, 16, 20, 27, 27, 11, 27, 27, 11, 8, 27, 27, 27, 20, 27, 12, 19
27, 19, 10, 19, 19, 11, 17, 28, 11, 0, 27, 20, 10, 8, 12, 16, 7, 27, 27, 27, 20, 19, 27, 27, 27, 27
27, 14, 16, 19, 13, 27, 19, 0, 15, 0, 27, 27, 20, 17, 27, 31, 31, 13, 3, 31, 15, 12, 31, 27, 16, 27
27, 19, 13, 17, 19, 0, 19, 10, 8, 1, 27, 31, 16, 16, 27, 27, 27, 12, 3, 27, 31, 27, 17, 27, 27, 27
27, 5, 13, 14, 17, 25, 17, 10, 27, 23, 27, 27, 9, 27, 27, 23, 16, 27, 27, 27, 27, 27, 27, 27, 12, 3
27, 3, 0, 0, 27, 11, 19, 23, 31, 0, 10, 16, 17, 16, 19, 3, 11, 27, 27, 27, 27, 20, 3, 3, 16, 17
27, 16, 0, 0, 10, 27, 20, 15, 19, 0, 27, 27, 7, 27, 17, 16, 27, 27, 27, 31, 27, 11, 27, 27, 27, 27
27, 19, 16, 4, 23, 3, 1, 11, 11, 28, 27, 27, 8, 17, 27, 17, 27, 27, 27, 11, 23, 16, 23, 27, 27, 0
27, 19, 15, 14, 29, 31, 19, 16, 28, 27, 24, 31, 3, 3, 16, 17, 27, 27, 27, 16, 27, 3, 27, 27, 16, 27
27, 19, 24, 24, 27, 10, 11, 7, 20, 27, 24, 15, 28, 16, 16, 3, 3, 30, 1, 27, 27, 27, 11, 27, 29, 27
27, 19, 31, 3, 11, 27, 10, 20, 15, 11, 16, 3, 27, 16, 27, 27, 23, 11, 27, 19, 27, 28, 15, 27, 27, 27
27, 19, 15, 11, 10, 15, 0, 17, 28, 24, 11, 27, 20, 27, 12, 27, 16, 7, 31, 27, 3, 27, 27, 27, 27, 20
27, 22, 13, 0, 13, 19, 16, 29, 27, 13, 31, 27, 3, 7, 27, 19, 27, 31, 16, 27, 12, 27, 27, 27, 27, 12
27, 10, 3, 7, 28, 27, 16, 17, 11, 28, 12, 27, 16, 15, 24, 7, 27, 27, 27, 19, 11, 27, 20, 27, 16, 27
27, 19, 29, 9, 27, 7, 31, 11, 27, 11, 8, 27, 17, 27, 27, 16, 3, 27, 3, 19, 27, 28, 3, 16, 27, 16
27, 19, 0, 25, 31, 19, 18, 12, 3, 19, 27, 27, 16, 27, 27, 31, 27, 3, 27, 27, 23, 11, 27, 27, 27, 27
27, 21, 30, 13, 19, 3, 0, 17, 16, 27, 27, 12, 11, 27, 27, 11, 0, 27, 19, 27, 27, 27, 12, 27, 20, 27
27, 29, 10, 8, 14, 7, 15, 20, 8, 10, 8, 31, 2, 27, 12, 0, 0, 11, 12, 12, 27, 27, 27, 19, 17, 27
27, 29, 3, 0, 0, 10, 16, 15, 19, 27, 27, 0, 27, 16, 27, 28, 20, 27, 27, 19, 27, 31, 27, 27, 27, 27
27, 10, 28, 29, 28, 12, 19, 1, 3, 7, 27, 27, 27, 27, 27, 27, 27, 27, 4, 27, 0, 27, 27, 3, 27, 8
27, 11, 1, 8, 27, 0, 27, 0, 23, 16, 4, 27, 13, 16, 11, 15, 8, 27, 27, 11, 27, 17, 27, 27, 27, 15
27, 5, 10, 6, 11, 16, 16, 17, 28, 17, 27, 8, 19, 16, 17, 17, 27, 27, 15, 11, 27, 17, 27, 17, 11, 27
27, 21, 19, 19, 15, 19, 16, 27, 31, 27, 19, 16, 29, 17, 16, 15, 17, 11, 27, 23, 16, 27, 19, 27, 27, 0
27, 21, 26, 27, 13, 9, 18, 29, 20, 27, 18, 27, 3, 27, 27, 16, 27, 27, 31, 27, 0, 27, 27, 17, 27, 27
27, 5, 13, 4, 19, 1, 8, 19, 31, 27, 20, 27, 27, 28, 28, 0, 3, 7, 27, 3, 27, 12, 16, 19, 3, 27
27, 5, 2, 24, 22, 27, 11, 31, 16, 17, 31, 0, 28, 11, 27, 10, 27, 27, 23, 13, 27, 3, 11, 16, 27, 27
27, 13, 17, 19, 13, 29, 16, 7, 27, 7, 12, 3, 17, 0, 27, 11, 27, 31, 4, 3, 27, 27, 19, 19, 27, 27
27, 5, 10, 10, 4, 28, 19, 10, 16, 0, 27, 31, 0, 27, 27, 16, 27, 27, 27, 27, 23, 27, 27, 11, 27, 3
27, 10, 26, 24, 28, 19, 0, 16, 31, 19, 3, 27, 29, 27, 27, 27, 27, 27, 20, 27, 3, 0, 27, 27, 3, 27
27, 13, 19, 10, 30, 4, 7, 13, 15, 23, 12, 11, 27, 16, 0, 27, 27, 27, 15, 0, 12, 27, 17, 16, 27, 27
27, 17, 13, 11, 12, 0, 27, 23, 8, 29, 29, 27, 27, 27, 17, 17, 10, 11, 27, 27, 27, 27, 27, 27, 27, 27
27, 19, 8, 4, 11, 15, 27, 19, 17, 16, 27, 19, 17, 27, 12, 27, 31, 12, 16, 16, 27, 27, 27, 17, 31, 27
27, 26, 3, 23, 20, 15, 27, 29, 20, 4, 0, 28, 27, 20, 0, 12, 28, 27, 20, 27, 27, 11, 27, 16, 20, 3
27, 19, 18, 16, 19, 7, 7, 19, 8, 17, 19, 8, 10, 31, 27, 17, 11, 27, 19, 19, 27, 27, 27, 11, 27, 27
27, 10, 20, 11, 2, 27, 10, 16, 2, 1, 11, 16, 23, 12, 31, 0, 27, 11, 27, 8, 0, 1, 27, 27, 12, 27
27, 3, 5, 12, 19, 13, 0, 31, 27, 4, 3, 20, 27, 20, 7, 27, 27, 27, 27, 3, 27, 27, 17, 27, 27, 27
27, 19, 0, 28, 19, 28, 19, 3, 11, 12, 16, 27, 13, 0, 12, 27, 16, 19, 27, 27, 27, 17, 27, 27, 27, 27
27, 13, 7, 19, 17, 12, 19, 27, 11, 24, 23, 17, 27, 3, 27, 27, 19, 31, 4, 31, 11, 11, 11, 27, 27, 27
27, 5, 8, 4, 18, 1, 11, 8, 28, 27, 31, 27, 15, 19, 3, 27, 27, 27, 28, 27, 31, 27, 27, 27, 27, 11
27, 28, 22, 31, 23, 30, 27, 15, 17, 4, 27, 15, 1, 27, 27, 27, 16, 16, 3, 27, 27, 27, 27, 27, 31, 27
27, 19, 22, 7, 30, 2, 31, 27, 24, 20, 19, 8, 23, 12, 16, 19, 27, 27, 27, 19, 27, 19, 19, 27, 27, 27
27, 17, 19, 10, 1, 12, 27, 27, 10, 23, 27, 16, 0, 19, 27, 17, 27, 16, 27, 19, 19, 0, 0, 27, 27, 27
27, 25, 12, 12, 4, 7, 25, 19, 17, 19, 27, 27, 23, 17, 27, 27, 10, 12, 20, 27, 27, 0, 8, 27, 27, 27
27, 17, 19, 4, 8, 16, 8, 3, 17, 27, 11, 7, 27, 27, 27, 27, 11, 27, 27, 27, 27, 13, 19, 0, 27, 27
27, 3, 15, 3, 27, 19, 16, 16, 16, 27, 8, 13, 27, 24, 27, 27, 27, 27, 27, 17, 0, 8, 27, 12, 11, 27
27, 6, 26, 3, 28, 29, 29, 11, 16, 31, 11, 8, 27, 27, 23, 27, 17, 27, 27, 27, 27, 27, 27, 27, 27, 27
27, 26, 0, 3, 12, 19, 17, 19, 28, 27, 0, 0, 27, 17, 1, 27, 17, 27, 27, 19, 27, 27, 19, 3, 19, 27
27, 5, 0, 19, 24, 17, 28, 31, 28, 16, 27, 28, 19, 3, 3, 17, 19, 0, 20, 27, 27, 27, 31, 27, 19, 27
27, 5, 19, 0, 0, 19, 28, 7, 4, 11, 28, 27, 27, 11, 11, 27, 16, 27, 27, 27, 27, 17, 11, 27, 27, 11
27, 26, 0, 19, 13, 23, 7, 19, 3, 12, 23, 28, 3, 11, 27, 27, 20, 8, 27, 27, 27, 27, 27, 0, 27, 11
27, 16, 1, 7, 27, 26, 23, 27, 11, 27, 27, 3, 29, 27, 0, 12, 27, 27, 27, 12, 27, 31, 0, 27, 27, 16
27, 13, 14, 18, 19, 3, 27, 27, 27, 4, 3, 11, 28, 27, 27, 27, 27, 27, 27, 28, 23, 12, 27, 0, 27, 10
27, 6, 0, 0, 17, 16, 27, 23, 31, 3, 12, 27, 28, 31, 11, 15, 0, 17, 23, 27, 27, 28, 11, 19, 27, 27
27, 10, 18, 19, 19, 29, 29, 7, 19, 27, 16, 27, 27, 17, 27, 19, 12, 16, 27, 27, 27, 27, 8, 27, 27, 23
27, 3, 29, 11, 13, 29, 11, 7, 19, 17, 27, 19, 27, 27, 3, 28, 20, 12, 0, 3, 11, 27, 3, 27, 31, 27
27, 0, 3, 19, 0, 0, 29, 19, 0, 10, 29, 17, 3, 19, 19, 3, 16, 27, 27, 1, 19, 3, 11, 16, 27, 27
27, 13, 25, 19, 31, 3, 19, 11, 17, 29, 9, 0, 27, 30, 27, 31, 27, 19, 13, 28, 12, 27, 27, 27, 27, 19
27, 3, 16, 24, 19, 17, 27, 11, 8, 27, 27, 27, 29, 16, 27, 27, 31, 27, 27, 27, 27, 27, 27, 27, 7, 27
27, 14, 19, 7, 12, 18, 28, 27, 12, 27, 17, 20, 28, 17, 28, 27, 11, 27, 0, 27, 27, 27, 27, 17, 16, 27
27, 0, 27, 27, 19, 11, 31, 9, 29, 27, 17, 3, 11, 12, 3, 27, 10, 11, 27, 27, 20, 27, 16, 27, 16, 27
27, 13, 10, 3, 19, 15, 7, 1, 27, 16, 27, 20, 3, 1, 12, 27, 31, 27, 11, 27, 27, 27, 28, 28, 0, 27
27, 31, 2, 19, 17, 7, 7, 16, 17, 3, 27, 11, 27, 27, 16, 19, 8, 27, 27, 27, 27, 0, 27, 27, 27, 8
27, 3, 3, 20, 3, 27, 11, 10, 28, 20, 27, 17, 28, 27, 13, 27, 27, 27, 19, 27, 18, 27, 27, 19, 27, 27
27, 22, 5, 17, 0, 27, 31, 23, 27, 12, 16, 17, 3, 27, 10, 12, 11, 27, 11, 17, 15, 27, 27, 27, 31, 27
27, 0, 19, 3, 13, 9, 11, 11, 27, 27, 11, 27, 0, 16, 7, 27, 13, 27, 7, 27, 27, 27, 20, 27, 27, 27
27, 17, 19, 17, 30, 27, 27, 4, 27, 27, 3, 27, 27, 0, 27, 27, 27, 8, 27, 27, 27, 20, 31, 27, 27, 23
27, 10, 16, 19, 12, 19, 27, 11, 28, 12, 7, 11, 0, 11, 8, 27, 16, 16, 12, 27, 27, 27, 17, 27, 16, 19
27, 13, 12, 17, 22, 16, 10, 27, 11, 27, 17, 27, 16, 27, 16, 0, 15, 27, 27, 27, 19, 27, 12, 11, 27, 27
27, 6, 8, 18, 1, 3, 19, 28, 11, 27, 16, 0, 16, 11, 27, 11, 27, 16, 27, 0, 27, 27, 27, 27, 31, 11
27, 3, 14, 10, 19, 27, 28, 28, 20, 15, 11, 27, 19, 27, 27, 0, 10, 27, 27, 11, 19, 23, 3, 27, 27, 27
27, 19, 17, 19, 29, 23, 0, 29, 0, 23, 3, 27, 12, 7, 11, 20, 27, 23, 27, 16, 27, 27, 27, 27, 27, 27
28, 21, 11, 31, 28, 18, 2, 2, 28, 28, 22, 31, 15, 28, 2, 28, 28, 28, 28, 28, 22, 30, 0, 16, 28, 28
28, 3, 23, 2, 30, 28, 14, 16, 16, 16, 12, 28, 12, 28, 2, 28, 14, 28, 28, 27, 28, 28, 2, 28, 28, 28
28, 6, 24, 12, 26, 28, 16, 19, 28, 31, 28, 28, 28, 10, 28, 28, 28, 18, 28, 12, 28, 16, 22, 28, 10, 28
28, 6, 30, 0, 0, 10, 2, 28, 11, 22, 10, 14, 28, 28, 28, 2, 28, 17, 16, 18, 14, 28, 2, 28, 28, 28
28, 30, 14, 7, 16, 26, 22, 28, 28, 16, 2, 28, 22, 28, 28, 28, 28, 28, 28, 16, 27, 2, 28, 28, 28, 28
28, 3, 6, 22, 6, 26, 28, 11, 28, 28, 30, 26, 18, 28, 28, 26, 2, 14, 28, 16, 28, 0, 16, 28, 28, 28
28, 6, 19, 11, 26, 28, 31, 31, 11, 14, 22, 28, 28, 28, 28, 16, 28, 28, 28, 28, 14, 28, 12, 28, 28, 28
28, 26, 6, 7, 28, 31, 22, 16, 28, 28, 28, 28, 2, 28, 2, 2, 2, 28, 28, 28, 28, 28, 16, 28, 28, 18
28, 16, 26, 26, 14, 18, 22, 31, 28, 12, 16, 22, 16, 28, 4, 28, 12, 28, 16, 2, 2, 2, 2, 28, 31, 28
28, 6, 18, 12, 11, 10, 4, 27, 8, 28, 28, 28, 8, 31, 28, 28, 16, 28, 2, 28, 28, 28, 28, 28, 0, 28
28, 19, 14, 6, 12, 28, 28, 28, 28, 28, 12, 28, 28, 28, 28, 14, 16, 14, 0, 28, 28, 16, 18, 28, 28, 28
28, 19, 19, 28, 28, 2, 10, 28, 11, 12, 8, 16, 12, 2, 14, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28
28, 19, 29, 28, 28, 28, 28, 28, 16, 14, 27, 2, 28, 28, 22, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28
28, 30, 6, 3, 12, 16, 16, 28, 28, 26, 10, 20, 2, 16, 26, 28, 28, 28, 12, 28, 28, 28, 28, 28, 16, 28
28, 19, 11, 8, 28, 27, 12, 18, 16, 31, 10, 2, 12, 28, 28, 14, 28, 28, 28, 28, 0, 28, 2, 28, 16, 28
28, 22, 10, 6, 10, 28, 2, 16, 22, 28, 28, 8, 0, 22, 28, 28, 28, 28, 28, 26, 12, 28, 0, 28, 28, 28
28, 13, 14, 26, 24, 27, 28, 16, 28, 30, 14, 28, 22, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 16, 28, 28
28, 21, 0, 28, 9, 22, 2, 22, 16, 28, 14, 28, 28, 28, 22, 28, 28, 28, 28, 0, 14, 28, 28, 28, 28, 28
